ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
002970.SZ,20250930,0,0.0,0.0,18047.85,0.0
002970.SZ,20250930,0,0.0,0.0,18063.73,0.0
002970.SZ,20250926,0,0.0,0.0,18047.85,0.0
002970.SZ,20250919,0,0.0,0.0,18047.85,0.0
002970.SZ,20250912,0,0.0,0.0,18047.85,0.0
002970.SZ,20250905,0,0.0,0.0,18015.7059,0.0
002970.SZ,20250829,0,0.0,0.0,18015.7059,0.0
002970.SZ,20250822,0,0.0,0.0,18015.7059,0.0
002970.SZ,20250815,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250815,0,0.0,0.0,18015.7059,0.0
002970.SZ,20250808,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250808,0,0.0,0.0,18015.7059,0.0
002970.SZ,20250801,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250725,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250718,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250711,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250704,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250627,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250620,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250613,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250606,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250530,0,0.0,0.0,17840.4741,0.0
002970.SZ,20250523,0,0.0,0.0,17819.4141,0.0
002970.SZ,20250516,0,0.0,0.0,17754.0391,0.0
002970.SZ,20250509,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250430,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250425,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250418,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250418,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250411,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250411,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250403,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250403,0,0.0,0.0,17734.0291,0.0
002970.SZ,20250328,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250321,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250314,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250307,0,0.0,0.0,17728.0671,0.0
002970.SZ,20250228,0,0.0,0.0,17721.8671,0.0
002970.SZ,20250221,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250214,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250207,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250127,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250124,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250117,0,0.0,0.0,17656.0911,0.0
002970.SZ,20250117,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250110,0,0.0,0.0,17656.0911,0.0
002970.SZ,20250110,0,0.0,0.0,17713.3911,0.0
002970.SZ,20250103,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241227,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241220,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241213,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241206,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241129,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241122,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241115,0,0.0,0.0,17656.0911,0.0
002970.SZ,20241108,0,0.0,0.0,17577.2861,0.0
002970.SZ,20241101,0,0.0,0.0,17577.2861,0.0
002970.SZ,20241025,0,0.0,0.0,17577.2861,0.0
002970.SZ,20241018,0,0.0,0.0,17298.0,0.0
002970.SZ,20241018,0,0.0,0.0,17577.2861,0.0
002970.SZ,20241011,0,0.0,0.0,17298.0,0.0
002970.SZ,20241011,0,0.0,0.0,17577.2861,0.0
002970.SZ,20240930,0,0.0,0.0,17298.0,0.0
002970.SZ,20240930,0,0.0,0.0,17577.2861,0.0
002970.SZ,20240927,0,0.0,0.0,17298.0,0.0
002970.SZ,20240920,0,0.0,0.0,17298.0,0.0
002970.SZ,20240913,0,0.0,0.0,17298.0,0.0
002970.SZ,20240906,0,0.0,0.0,17298.0,0.0
002970.SZ,20240830,0,0.0,0.0,17298.0,0.0
002970.SZ,20240823,0,0.0,0.0,17298.0,0.0
002970.SZ,20240816,0,0.0,0.0,17298.0,0.0
002970.SZ,20240809,0,0.0,0.0,17298.0,0.0
002970.SZ,20240802,0,0.0,0.0,17298.0,0.0
002970.SZ,20240726,0,0.0,0.0,17298.0,0.0
002970.SZ,20240719,0,0.0,0.0,17298.0,0.0
002970.SZ,20240712,0,0.0,0.0,17303.9,0.0
002970.SZ,20240705,0,0.0,0.0,17303.9,0.0
002970.SZ,20240628,0,0.0,0.0,17303.9,0.0
002970.SZ,20240621,0,0.0,0.0,17303.9,0.0
002970.SZ,20240614,0,0.0,0.0,17303.9,0.0
002970.SZ,20240607,0,0.0,0.0,17303.9,0.0
002970.SZ,20240531,0,0.0,0.0,17303.9,0.0
002970.SZ,20240524,0,0.0,0.0,17303.9,0.0
002970.SZ,20240517,0,0.0,0.0,17289.6,0.0
002970.SZ,20240510,0,0.0,0.0,17289.6,0.0
002970.SZ,20240430,0,0.0,0.0,17289.6,0.0
002970.SZ,20240426,0,0.0,0.0,17289.6,0.0
002970.SZ,20240419,0,0.0,0.0,17289.6,0.0
002970.SZ,20240412,0,0.0,0.0,17289.6,0.0
002970.SZ,20240403,0,0.0,0.0,17289.6,0.0
002970.SZ,20240329,0,0.0,0.0,17289.6,0.0
002970.SZ,20240322,0,0.0,0.0,17289.6,0.0
002970.SZ,20240315,0,0.0,0.0,17289.6,0.0
002970.SZ,20240308,0,0.0,0.0,17289.6,0.0
002970.SZ,20240301,0,0.0,0.0,17289.6,0.0
002970.SZ,20240223,0,0.0,0.0,17289.6,0.0
002970.SZ,20240208,0,0.0,0.0,17289.6,0.0
002970.SZ,20240202,0,0.0,0.0,17289.6,0.0
002970.SZ,20240126,0,0.0,0.0,17289.6,0.0
002970.SZ,20240119,0,0.0,0.0,17289.6,0.0
002970.SZ,20240112,0,0.0,0.0,17289.6,0.0
002970.SZ,20240105,0,0.0,0.0,17289.6,0.0
002970.SZ,20231229,0,0.0,0.0,17289.6,0.0
002970.SZ,20231222,0,0.0,0.0,17289.6,0.0
002970.SZ,20231215,0,0.0,0.0,17289.6,0.0
002970.SZ,20231208,0,0.0,0.0,17289.6,0.0
002970.SZ,20231201,0,0.0,0.0,17289.6,0.0
002970.SZ,20231124,0,0.0,0.0,17289.6,0.0
002970.SZ,20231117,0,0.0,0.0,17289.6,0.0
002970.SZ,20231110,0,0.0,0.0,17289.6,0.0
002970.SZ,20231103,0,0.0,0.0,17289.6,0.0
002970.SZ,20231027,0,0.0,0.0,17289.6,0.0
002970.SZ,20231020,0,0.0,0.0,17289.6,0.0
002970.SZ,20231013,0,0.0,0.0,17289.6,0.0
002970.SZ,20230928,0,0.0,0.0,17289.6,0.0
002970.SZ,20230922,0,0.0,0.0,17289.6,0.0
002970.SZ,20230915,0,0.0,0.0,17289.6,0.0
002970.SZ,20230908,0,0.0,0.0,17289.6,0.0
002970.SZ,20230901,0,0.0,0.0,17289.6,0.0
002970.SZ,20230825,0,0.0,0.0,17289.6,0.0
002970.SZ,20230818,0,0.0,0.0,17289.6,0.0
002970.SZ,20230811,0,0.0,0.0,17289.6,0.0
002970.SZ,20230804,0,0.0,0.0,17289.6,0.0
002970.SZ,20230728,0,0.0,0.0,17289.6,0.0
002970.SZ,20230721,0,0.0,0.0,17299.6,0.0
002970.SZ,20230714,0,0.0,0.0,17299.6,0.0
002970.SZ,20230707,0,0.0,0.0,17299.6,0.0
002970.SZ,20230630,0,0.0,0.0,17299.6,0.0
002970.SZ,20230621,0,0.0,0.0,17299.6,0.0
002970.SZ,20230616,0,0.0,0.0,17299.6,0.0
002970.SZ,20230609,0,0.0,0.0,17299.6,0.0
002970.SZ,20230602,0,0.0,0.0,17299.6,0.0
002970.SZ,20230526,0,0.0,0.0,17299.6,0.0
002970.SZ,20230519,0,0.0,0.0,17299.6,0.0
002970.SZ,20230512,0,0.0,0.0,17299.6,0.0
002970.SZ,20230505,0,0.0,0.0,17299.6,0.0
002970.SZ,20230428,0,0.0,0.0,17299.6,0.0
002970.SZ,20230421,0,0.0,0.0,17299.6,0.0
002970.SZ,20230414,0,0.0,0.0,17299.6,0.0
002970.SZ,20230407,0,0.0,0.0,17299.6,0.0
002970.SZ,20230331,0,0.0,0.0,17299.6,0.0
002970.SZ,20230324,0,0.0,0.0,17299.6,0.0
002970.SZ,20230317,0,0.0,0.0,17299.6,0.0
002970.SZ,20230310,0,0.0,0.0,17299.6,0.0
002970.SZ,20230303,0,0.0,0.0,17299.6,0.0
002970.SZ,20230224,0,0.0,0.0,17299.6,0.0
002970.SZ,20230217,0,0.0,0.0,17299.6,0.0
002970.SZ,20230210,0,0.0,0.0,17299.6,0.0
002970.SZ,20230203,0,0.0,0.0,17299.6,0.0
002970.SZ,20230120,0,0.0,0.0,17299.6,0.0
002970.SZ,20230113,0,0.0,0.0,17299.6,0.0
002970.SZ,20230106,0,0.0,0.0,17299.6,0.0
002970.SZ,20221230,1,17.0,0.0,17299.6,0.1
002970.SZ,20221230,1,17.0,0.0,17299.6,0.1
002970.SZ,20221223,1,17.0,0.0,17299.6,0.1
002970.SZ,20221223,1,17.0,0.0,17299.6,0.1
002970.SZ,20221216,1,40.0,0.0,17299.6,0.23
002970.SZ,20221216,1,40.0,0.0,17299.6,0.23
002970.SZ,20221209,1,0.0,40.0,17299.6,0.23
002970.SZ,20221209,1,0.0,40.0,17299.6,0.23
002970.SZ,20221202,1,0.0,40.0,17299.6,0.23
002970.SZ,20221202,1,0.0,40.0,17299.6,0.23
002970.SZ,20221125,1,0.0,40.0,17299.6,0.23
002970.SZ,20221125,1,0.0,40.0,17299.6,0.23
002970.SZ,20221118,1,0.0,40.0,17299.6,0.23
002970.SZ,20221118,1,0.0,40.0,17299.6,0.23
002970.SZ,20221111,1,0.0,40.0,17299.6,0.23
002970.SZ,20221111,1,0.0,40.0,17299.6,0.23
002970.SZ,20221104,1,0.0,40.0,17299.6,0.23
002970.SZ,20221104,1,0.0,40.0,17299.6,0.23
002970.SZ,20221028,1,0.0,40.0,17299.6,0.23
002970.SZ,20221028,1,0.0,40.0,17299.6,0.23
002970.SZ,20221021,1,0.0,40.0,17299.6,0.23
002970.SZ,20221021,1,0.0,40.0,17299.6,0.23
002970.SZ,20221014,1,0.0,40.0,17299.6,0.23
002970.SZ,20221014,1,0.0,40.0,17299.6,0.23
002970.SZ,20220930,1,0.0,40.0,17299.6,0.23
002970.SZ,20220930,1,0.0,40.0,17299.6,0.23
002970.SZ,20220923,1,0.0,40.0,17299.6,0.23
002970.SZ,20220923,1,0.0,40.0,17299.6,0.23
002970.SZ,20220916,1,0.0,40.0,17299.6,0.23
002970.SZ,20220916,1,0.0,40.0,17299.6,0.23
002970.SZ,20220909,1,0.0,40.0,17299.6,0.23
002970.SZ,20220909,1,0.0,40.0,17299.6,0.23
002970.SZ,20220902,1,0.0,40.0,17299.6,0.23
002970.SZ,20220902,1,0.0,40.0,17299.6,0.23
002970.SZ,20220826,1,0.0,40.0,17299.6,0.23
002970.SZ,20220826,1,0.0,40.0,17299.6,0.23
002970.SZ,20220819,1,0.0,40.0,17299.6,0.23
002970.SZ,20220819,1,0.0,40.0,17299.6,0.23
002970.SZ,20220812,1,0.0,40.0,17312.0,0.23
002970.SZ,20220812,1,0.0,40.0,17312.0,0.23
002970.SZ,20220805,1,0.0,40.0,17312.0,0.23
002970.SZ,20220805,1,0.0,40.0,17312.0,0.23
